batch_index,batch_size,site_position,site_id,site,domain,previous_sitemap,sitemap_url,discovery_stage,reason,decision,crawl_complete,urls_count,pass_name,checked
2,2000,2976,eref-297477,https://assurance-emprunteur-rapide.com,assurance-emprunteur-rapide.com,,https://assurance-emprunteur-rapide.com/sitemap-index.xml,robots.txt,ok,ok,True,83,pass-1,https://assurance-emprunteur-rapide.com/robots.txt; https://assurance-emprunteur-rapide.com/sitemap-index.xml
2,2000,2977,eref-149291,https://assurance-emprunteurs.net/,assurance-emprunteurs.net,,https://assurance-emprunteurs.net/sitemap_index.xml,common_path,ok,ok,True,233,pass-1,https://www.assurance-emprunteurs.net/robots.txt; https://assurance-emprunteurs.net/robots.txt; http://www.assurance-emprunteurs.net/robots.txt; http://assurance-emprunteurs.net/robots.txt; https://www.assurance-emprunteurs.net/sitemap.xml
2,2000,2978,eref-240891,https://assurance-entreprise-loop.com/,assurance-entreprise-loop.com,,https://assurance-entreprise-loop.com/sitemap_index.xml,robots.txt,ok,ok,True,2251,pass-1,https://www.assurance-entreprise-loop.com/robots.txt; https://assurance-entreprise-loop.com/sitemap_index.xml
2,2000,2979,eref-146476,https://www.assurance-et-securite.fr,assurance-et-securite.fr,,https://www.assurance-et-securite.fr/sitemap_index.xml,common_path,ok,ok,True,190,pass-1,https://www.assurance-et-securite.fr/robots.txt; https://assurance-et-securite.fr/robots.txt; http://www.assurance-et-securite.fr/robots.txt; http://assurance-et-securite.fr/robots.txt; https://www.assurance-et-securite.fr/sitemap.xml
2,2000,2980,eref-289084,https://assurance-expert-conseil.fr,assurance-expert-conseil.fr,,https://assurance-expert-conseil.fr/sitemap_index.xml,robots.txt,ok,ok,True,371,pass-1,https://assurance-expert-conseil.fr/robots.txt; https://assurance-expert-conseil.fr/sitemap_index.xml
2,2000,2981,eref-158755,https://www.assurance-faq.fr,assurance-faq.fr,,https://www.assurance-faq.fr/sitemap_index.xml,robots.txt,ok,ok,True,217,pass-1,https://assurance-faq.fr/robots.txt; https://www.assurance-faq.fr/sitemap_index.xml
2,2000,2982,eref-297866,https://assurance-loyer-impaye-guide.com,assurance-loyer-impaye-guide.com,,https://assurance-loyer-impaye-guide.com/sitemap-index.xml,robots.txt,ok,ok,True,61,pass-1,https://assurance-loyer-impaye-guide.com/robots.txt; https://assurance-loyer-impaye-guide.com/sitemap-index.xml
2,2000,2983,eref-286522,https://assurance-mutuelle-banque.fr,assurance-mutuelle-banque.fr,,https://assurance-mutuelle-banque.fr/wp-sitemap.xml,robots.txt,ok,ok,True,75,pass-1,https://www.assurance-mutuelle-banque.fr/robots.txt; https://assurance-mutuelle-banque.fr/wp-sitemap.xml
2,2000,2984,eref-286511,https://assurance-mutuelle-bourse.fr,assurance-mutuelle-bourse.fr,,https://assurance-mutuelle-bourse.fr/wp-sitemap.xml,robots.txt,ok,ok,True,76,pass-1,https://www.assurance-mutuelle-bourse.fr/robots.txt; https://assurance-mutuelle-bourse.fr/wp-sitemap.xml
2,2000,2985,eref-228283,https://assurance-obseques-comparateur.fr,assurance-obseques-comparateur.fr,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-1,https://www.assurance-obseques-comparateur.fr/robots.txt; https://assurance-obseques-comparateur.fr/robots.txt; http://www.assurance-obseques-comparateur.fr/robots.txt; http://assurance-obseques-comparateur.fr/robots.txt; https://www.assurance-obseques-comparateur.fr/sitemap.xml; https://www.assurance-obseques-comparateur.fr/sitemap.xml.gz; https://www.assurance-obseques-comparateur.fr/sitemap_index.xml; https://www.assurance-obseques-comparateur.fr/sitemap-index.xml; https://www.assurance-obseques-comparateur.fr/sitemapindex.xml; https://www.assurance-obseques-comparateur.fr/wp-sitemap.xml; https://www.assurance-obseques-comparateur.fr/sitemaps.xml; https://www.assurance-obseques-comparateur.fr/sitemap.php; https://www.assurance-obseques-comparateur.fr/sitemap/sitemap.xml; https://www.assurance-obseques-comparateur.fr/sitemap/index.xml; https://www.assurance-obseques-comparateur.fr/index.php/sitemap.xml; https://www.assurance-obseques-comparateur.fr/index.php/sitemap.xml.gz; https://www.assurance-obseques-comparateur.fr/index.php/sitemap_index.xml; https://www.assurance-obseques-comparateur.fr/post-sitemap.xml; https://www.assurance-obseques-comparateur.fr/page-sitemap.xml; https://www.assurance-obseques-comparateur.fr/article-sitemap.xml; https://www.assurance-obseques-comparateur.fr/news-sitemap.xml; https://www.assurance-obseques-comparateur.fr/product-sitemap.xml; https://www.assurance-obseques-comparateur.fr/category-sitemap.xml; https://assurance-obseques-comparateur.fr/sitemap.xml; https://assurance-obseques-comparateur.fr/sitemap.xml.gz; https://assurance-obseques-comparateur.fr/sitemap_index.xml; https://assurance-obseques-comparateur.fr/sitemap-index.xml; https://assurance-obseques-comparateur.fr/sitemapindex.xml; https://assurance-obseques-comparateur.fr/wp-sitemap.xml; https://assurance-obseques-comparateur.fr/sitemaps.xml
