batch_index,batch_size,site_position,site_id,site,domain,previous_sitemap,sitemap_url,discovery_stage,reason,decision,crawl_complete,urls_count,pass_name,checked
5,8000,12487,eref-19941,https://emyl.fr/,emyl.fr,,https://emyl.fr/sitemap_index.xml,robots.txt,ok,ok,True,233,pass-1,http://emyl.fr/robots.txt; https://emyl.fr/sitemap_index.xml
5,8000,12488,eref-161647,https://www.emylien.fr,emylien.fr,,https://www.emylien.fr/sitemap_index.xml,common_path,ok,ok,True,871,pass-1,http://www.emylien.fr/robots.txt; http://emylien.fr/robots.txt; https://www.emylien.fr/robots.txt; https://emylien.fr/robots.txt; http://www.emylien.fr/sitemap.xml
5,8000,12489,eref-16992,http://www.en-apparte.info,en-apparte.info,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-1,http://www.en-apparte.info/robots.txt; http://en-apparte.info/robots.txt; https://www.en-apparte.info/robots.txt; https://en-apparte.info/robots.txt; http://www.en-apparte.info/sitemap.xml; http://www.en-apparte.info/sitemap.xml.gz; http://www.en-apparte.info/sitemap_index.xml; http://www.en-apparte.info/sitemap-index.xml; http://www.en-apparte.info/sitemapindex.xml; http://www.en-apparte.info/wp-sitemap.xml; http://www.en-apparte.info/sitemaps.xml; http://www.en-apparte.info/sitemap.php; http://www.en-apparte.info/sitemap/sitemap.xml; http://www.en-apparte.info/sitemap/index.xml; http://www.en-apparte.info/index.php/sitemap.xml; http://www.en-apparte.info/index.php/sitemap.xml.gz; http://www.en-apparte.info/index.php/sitemap_index.xml; http://www.en-apparte.info/post-sitemap.xml; http://www.en-apparte.info/page-sitemap.xml; http://www.en-apparte.info/article-sitemap.xml; http://www.en-apparte.info/news-sitemap.xml; http://www.en-apparte.info/product-sitemap.xml; http://www.en-apparte.info/category-sitemap.xml; http://en-apparte.info/sitemap.xml; http://en-apparte.info/sitemap.xml.gz; http://en-apparte.info/sitemap_index.xml; http://en-apparte.info/sitemap-index.xml; http://en-apparte.info/sitemapindex.xml; http://en-apparte.info/wp-sitemap.xml; http://en-apparte.info/sitemaps.xml
5,8000,12490,eref-39474,http://www.en-ardeche.com,en-ardeche.com,,https://www.en-ardeche.com/sitemap_index.xml,robots.txt,ok,ok,True,494,pass-1,http://www.en-ardeche.com/robots.txt; https://www.en-ardeche.com/sitemap_index.xml
5,8000,12491,eref-162727,https://www.en-belgique.com/,en-belgique.com,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-1,http://en-belgique.com/robots.txt; http://www.en-belgique.com/robots.txt; https://en-belgique.com/robots.txt; https://www.en-belgique.com/robots.txt; http://en-belgique.com/sitemap.xml; http://en-belgique.com/sitemap.xml.gz; http://en-belgique.com/sitemap_index.xml; http://en-belgique.com/sitemap-index.xml; http://en-belgique.com/sitemapindex.xml; http://en-belgique.com/wp-sitemap.xml; http://en-belgique.com/sitemaps.xml; http://en-belgique.com/sitemap.php; http://en-belgique.com/sitemap/sitemap.xml; http://en-belgique.com/sitemap/index.xml; http://en-belgique.com/index.php/sitemap.xml; http://en-belgique.com/index.php/sitemap.xml.gz; http://en-belgique.com/index.php/sitemap_index.xml; http://en-belgique.com/post-sitemap.xml; http://en-belgique.com/page-sitemap.xml; http://en-belgique.com/article-sitemap.xml; http://en-belgique.com/news-sitemap.xml; http://en-belgique.com/product-sitemap.xml; http://en-belgique.com/category-sitemap.xml; http://www.en-belgique.com/sitemap.xml; http://www.en-belgique.com/sitemap.xml.gz; http://www.en-belgique.com/sitemap_index.xml; http://www.en-belgique.com/sitemap-index.xml; http://www.en-belgique.com/sitemapindex.xml; http://www.en-belgique.com/wp-sitemap.xml; http://www.en-belgique.com/sitemaps.xml
5,8000,12492,eref-74536,https://www.en-bonne-sante.com,en-bonne-sante.com,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-1,http://en-bonne-sante.com/robots.txt; http://www.en-bonne-sante.com/robots.txt; https://en-bonne-sante.com/robots.txt; https://www.en-bonne-sante.com/robots.txt; http://en-bonne-sante.com/sitemap.xml; http://en-bonne-sante.com/sitemap.xml.gz; http://en-bonne-sante.com/sitemap_index.xml; http://en-bonne-sante.com/sitemap-index.xml; http://en-bonne-sante.com/sitemapindex.xml; http://en-bonne-sante.com/wp-sitemap.xml; http://en-bonne-sante.com/sitemaps.xml; http://en-bonne-sante.com/sitemap.php; http://en-bonne-sante.com/sitemap/sitemap.xml; http://en-bonne-sante.com/sitemap/index.xml; http://en-bonne-sante.com/index.php/sitemap.xml; http://en-bonne-sante.com/index.php/sitemap.xml.gz; http://en-bonne-sante.com/index.php/sitemap_index.xml; http://en-bonne-sante.com/post-sitemap.xml; http://en-bonne-sante.com/page-sitemap.xml; http://en-bonne-sante.com/article-sitemap.xml; http://en-bonne-sante.com/news-sitemap.xml; http://en-bonne-sante.com/product-sitemap.xml; http://en-bonne-sante.com/category-sitemap.xml; http://www.en-bonne-sante.com/sitemap.xml; http://www.en-bonne-sante.com/sitemap.xml.gz; http://www.en-bonne-sante.com/sitemap_index.xml; http://www.en-bonne-sante.com/sitemap-index.xml; http://www.en-bonne-sante.com/sitemapindex.xml; http://www.en-bonne-sante.com/wp-sitemap.xml; http://www.en-bonne-sante.com/sitemaps.xml
5,8000,12493,eref-35111,https://www.en-direct-de-la-maison.com,en-direct-de-la-maison.com,,https://www.en-direct-de-la-maison.com/sitemap.xml,robots.txt,ok,ok,True,341,pass-1,http://www.en-direct-de-la-maison.com/robots.txt; https://www.en-direct-de-la-maison.com/sitemap.xml
5,8000,12494,eref-195237,https://www.en-escale.com,en-escale.com,,https://www.en-escale.com/sitemap_index.xml,common_path,ok,ok,True,104,pass-1,http://www.en-escale.com/robots.txt; http://en-escale.com/robots.txt; https://www.en-escale.com/robots.txt; https://en-escale.com/robots.txt; http://www.en-escale.com/sitemap.xml
5,8000,12495,eref-282674,http://en-jeu.fr/,en-jeu.fr,,https://en-jeu.fr/sitemap_index.xml,robots.txt,ok,ok,True,281,pass-1,http://en-jeu.fr/robots.txt; https://en-jeu.fr/sitemap.xml
5,8000,12496,eref-212197,https://en-normandie.com,en-normandie.com,,https://en-normandie.com/sitemap.xml,robots.txt,ok,ok,True,48,pass-1,http://en-normandie.com/robots.txt; https://en-normandie.com/sitemap.xml
